Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	19	46.34146341463415	3.8353427090054644E-8	P06865, P11717, Q13126, Q9Y287, Q9UHG3, Q14108, O00560, O60637, Q9UBR2, P08183, P42892, Q8NHP8, P04066, P02786, P05067, P21796, O15118, P01023, P10909	41	2219	20624	4.307103837149232	5.944763644460949E-6	5.9447811989584695E-6	5.139359230067322E-6
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	9	21.951219512195124	6.379506532579141E-7	Q9UIQ6, P13164, Q14108, P51790, P42892, Q01628, O15118, Q01629, Q15012	41	386	20624	11.72854795905472	9.887749410142366E-5	4.9441175627488345E-5	4.274269376828025E-5
GOTERM_CC_DIRECT	GO:0031902~late endosome membrane	6	14.634146341463413	9.557100273360767E-6	Q14108, P51790, Q01628, O15118, Q01629, Q15012	41	148	20624	20.39288068556361	0.0014802609525145227	4.937835141236396E-4	4.2688381221011424E-4
GOTERM_CC_DIRECT	GO:0016020~membrane	20	48.78048780487805	1.4315615052706015E-5	P06865, P11717, Q9UIQ6, Q9Y287, Q12999, Q14108, P30825, P51790, O00560, P55209, O60637, Q9NPR9, P13164, P08183, P42892, P02786, P05067, P21796, O15118, P10909	41	3653	20624	2.7540344387840263	0.002216476196840511	5.547300832923581E-4	4.795731042656515E-4
GOTERM_CC_DIRECT	GO:0005764~lysosome	7	17.073170731707318	2.8433990060384E-5	P06865, Q9UM22, Q9UHG3, Q9UBR2, Q14108, P04066, O15118	41	312	20624	11.285803627267043	0.004397633087572128	8.814536918719041E-4	7.620309336182913E-4
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	5	12.195121951219512	3.84164574081067E-5	P06865, Q9UM22, Q14108, Q8NHP8, P04066	41	98	20624	25.664509706321553	0.005936971396077184	9.92425149709423E-4	8.579675487810495E-4
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	9	21.951219512195124	7.003790528827362E-5	P11717, Q9UIQ6, P42892, P02786, P05067, Q01628, O15118, P10909, P55327	41	735	20624	6.159482329517173	0.010797539029507086	0.0015508393313832015	0.0013407256155183807
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	23	56.09756097560976	8.296320439431163E-5	P11717, Q9UIQ6, Q9Y287, Q9UHG3, P50281, Q12999, Q14108, P30825, P51790, O00560, P52569, P13164, Q9UBR2, P08183, Q9BSA4, P42892, P02786, P05067, Q01628, P07204, P21796, O15118, Q01629	41	5333	20624	2.169428272193841	0.012777495832245411	0.0016074120851397877	0.0013896336736047197
GOTERM_CC_DIRECT	GO:0010008~endosome membrane	6	14.634146341463413	1.3805951421822944E-4	P11717, Q9Y287, Q14108, P51790, P42892, P02786	41	259	20624	11.65307467746492	0.021173331848445498	0.002377691633758396	0.002055552767249194
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	11	26.82926829268293	3.229688683690076E-4	P11717, Q9UIQ6, P50281, Q12999, P51790, P02786, P05067, P52569, P07204, O15118, O60637	41	1438	20624	3.847891719529157	0.048835504467389046	0.005006017459719618	0.004327782836144702
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	21	51.21951219512195	0.0010511134088229544	P11717, Q9Y287, P50281, Q12999, Q14108, P30825, O43772, P51790, O00560, P52569, O60637, Q9NPR9, P13164, P08183, P42892, P02786, P05067, Q01628, O15118, Q15012, Q01629	41	5394	20624	1.958381941995171	0.15041583212714627	0.013880645683927635	0.01200004207513744
GOTERM_CC_DIRECT	GO:0042470~melanosome	4	9.75609756097561	0.0010746306335943977	P50281, O00560, P55209, P02786	41	104	20624	19.347091932457786	0.1535103563321214	0.013880645683927635	0.01200004207513744
GOTERM_CC_DIRECT	GO:0009986~cell surface	7	17.073170731707318	0.0015215994584359238	P11717, P08183, P51790, P02786, P05067, P07204, P10909	41	654	20624	5.384053106586112	0.21024106946682508	0.018142147389043708	0.015684179033108755
GOTERM_CC_DIRECT	GO:0032991~macromolecular complex	7	17.073170731707318	0.0019243094319825818	P98175, P13164, P30825, P05067, Q01628, Q01629, P10909	41	685	20624	5.1403952287698065	0.25811075360514846	0.02130485442552144	0.018418390277547568
GOTERM_CC_DIRECT	GO:0005576~extracellular region	12	29.268292682926827	0.0023074197097178468	Q9UIQ6, Q9UM22, Q9Y287, Q9UBR2, O00560, Q8NHP8, P04066, P02786, P05067, O15118, P01023, P10909	41	2184	20624	2.763870276065398	0.3009711855658973	0.023843337000417752	0.020612949406812766
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	4	9.75609756097561	0.002779921434098953	O00560, P02786, P01023, P10909	41	145	20624	13.876534903280067	0.3504580466875964	0.026930488892833605	0.02328184201057873
GOTERM_CC_DIRECT	GO:0005769~early endosome	5	12.195121951219512	0.0030227559214273765	P11717, P51790, P42892, P02786, P05067	41	311	20624	8.087208846364991	0.3745204976809091	0.027560421636543726	0.023826429027721675
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	8	19.51219512195122	0.005947684441251068	P11717, Q9NPR9, Q9Y287, P51790, P05067, O15118, P10909, Q15012	41	1145	20624	3.5145808925338162	0.6033272186024886	0.05121617157743975	0.04427720639598017
GOTERM_CC_DIRECT	GO:0031093~platelet alpha granule lumen	3	7.317073170731707	0.00748894679677155	P05067, P01023, P10909	41	67	20624	22.523480160174735	0.688125717127928	0.06109403965787316	0.052816782671967766
GOTERM_CC_DIRECT	GO:0030669~clathrin-coated endocytic vesicle membrane	3	7.317073170731707	0.00815004938629427	P11717, Q14108, P02786	41	70	20624	21.558188153310105	0.7187281397128884	0.0631628827437806	0.05460533088817161
GOTERM_CC_DIRECT	GO:0045121~membrane raft	4	9.75609756097561	0.011837585383877013	O00560, P05067, P21796, O15118	41	245	20624	8.212643106022897	0.8420966527764469	0.08517260796365358	0.07363309333631986
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	7	17.073170731707318	0.01208901532387341	P06865, Q9Y287, Q9UBR2, P51790, P04066, P02786, P10909	41	1002	20624	3.51414244681369	0.8482036827875439	0.08517260796365358	0.07363309333631986
GOTERM_CC_DIRECT	GO:0005641~nuclear envelope lumen	2	4.878048780487805	0.019230639434959878	P11717, P05067	41	10	20624	100.60487804878049	0.9506976136788192	0.12959778749646875	0.11203937757759233
GOTERM_CC_DIRECT	GO:0005768~endosome	4	9.75609756097561	0.023949917718550526	P11717, P42892, P02786, P05067	41	320	20624	6.287804878048781	0.9766559678798047	0.15090048000466919	0.13045589884274628
GOTERM_CC_DIRECT	GO:0031410~cytoplasmic vesicle	4	9.75609756097561	0.02433878709752729	P50281, Q9UBR2, P51790, P02786	41	322	20624	6.248750189365248	0.978054210215323	0.15090048000466919	0.13045589884274628
GOTERM_CC_DIRECT	GO:0055037~recycling endosome	3	7.317073170731707	0.028982848981178245	P51790, P02786, P05067	41	137	20624	11.015132633078155	0.9895246235619662	0.17278236892625493	0.14937314474914942
GOTERM_CC_DIRECT	GO:0005615~extracellular space	9	21.951219512195124	0.03301006484098646	Q9Y287, P50281, Q9UBR2, O00560, P02786, P05067, P07204, P01023, P10909	41	1970	20624	2.298080970657422	0.9944994915427979	0.18950222408714448	0.16382772921082167
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	5	12.195121951219512	0.03897872297339344	P11717, Q9NPR9, Q9Y287, Q14108, P51790	41	664	20624	3.787834263884807	0.9978932380084066	0.2157750736027137	0.18654103137266861
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	4	9.75609756097561	0.04982380968840404	P11717, P50281, Q14108, O00560	41	428	20624	4.701162525643948	0.9996372209022828	0.26629967247250436	0.2302203620084876
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	4	9.75609756097561	0.06472901062881575	P51790, P42892, P02786, P07204	41	477	20624	4.218233880452012	0.9999687171126376	0.3344332215822147	0.2891229141420437
GOTERM_CC_DIRECT	GO:0030134~ER to Golgi transport vesicle	2	4.878048780487805	0.07837680972958065	Q9UBR2, P05067	41	42	20624	23.953542392566785	0.9999967953833252	0.39188404864790327	0.3387900807665744
GOTERM_CC_DIRECT	GO:0045202~synapse	4	9.75609756097561	0.08546277139885311	O00560, P05067, P21796, P10909	41	537	20624	3.7469228323568156	0.9999990312419286	0.41396029896319475	0.3578753552326974
