Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0003723~RNA binding	23	27.710843373493976	1.3559855687153727E-7	P31942, P61927, P54577, Q9Y6Y8, P49591, Q13868, P20073, P07737, Q8NF91, P26373, Q5QJE6, P36578, P84090, P50995, P39687, P62277, P83881, P17096, P83731, Q9Y285, P62633, Q15397, P05455	82	1468	18945	3.6197830132252276	3.4170254820775625E-5	2.382389168685185E-5	2.3351195423223838E-5
GOTERM_MF_DIRECT	GO:0030527~structural constituent of chromatin	8	9.63855421686747	1.8907850545120516E-7	Q96KK5, P0C0S8, P20671, P17096	82	97	18945	19.054563741513707	4.764665272960489E-5	2.382389168685185E-5	2.3351195423223838E-5
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	12	14.457831325301203	6.313756057434971E-7	P11021, P04920, P49591, P0C0S8, Q8NF91, P17096, O75531, P05067	82	380	18945	7.29589216944801	1.590940460888257E-4	5.303555088245375E-5	5.198325820621459E-5
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	10	12.048192771084338	3.0841384643031156E-5	Q96KK5, P0C0S8, P20671, P05067, P67936, Q99878	82	374	18945	6.177448806573627	0.007742023730214043	0.0019430072325109628	0.0019044555017071738
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	7	8.433734939759036	1.635111529148676E-4	P61927, P62277, P26373, P83881, P36578, P83731, P05387	82	190	18945	8.511874197689346	0.040370666122942156	0.008240962106909326	0.008077450953994458
GOTERM_MF_DIRECT	GO:0005515~protein binding	69	83.13253012048193	4.052537686696939E-4	Q13555, P54577, O15083, P37837, P28482, O96008, P36543, Q9H8Y8, P62277, Q92890, Q9Y4G6, P83731, Q15185, O14787, P62633, P07996, P22059, P05455, Q8NF91, Q5QJE6, P36578, O75531, Q9H477, Q9NP77, P35321, P61081, P11021, P83881, Q9Y285, P29218, P05067, P67936, P05387, Q16881, Q15397, Q9Y6Y8, Q2M2I8, P84090, Q9UIJ7, P50995, P39687, P24534, P17096, Q9UBU8, P31942, O75955, P49591, Q13740, P20073, P40939, Q13868, P07737, P50281, P26373, Q9BZF9, P62070, P28072, Q96A05, P35030, P14550, P0C0S8, P00558, P31949, P09525, P21796	82	12648	18945	1.2603988290831674	0.09710106062349289	0.017020658284127146	0.016682946810235733
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	10	12.048192771084338	0.004124515318282009	Q13555, P49591, Q8NF91, P36551, O75531, P31949, P29218, P05067, P67936, P07996	82	736	18945	3.139084040296925	0.6470847152126635	0.13188354373176725	0.12926680675296234
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	4	4.819277108433735	0.00438740158063217	P54577, P49591, Q9Y285, P05455	82	77	18945	12.001900538485906	0.669800323360797	0.13188354373176725	0.12926680675296234
GOTERM_MF_DIRECT	GO:0005178~integrin binding	5	6.024096385542169	0.004710126561848831	P20073, P50281, Q9Y4G6, P05067, P07996	82	158	18945	7.311284347020685	0.695704511846229	0.13188354373176725	0.12926680675296234
GOTERM_MF_DIRECT	GO:0048306~calcium-dependent protein binding	4	4.819277108433735	0.006981829266961148	P20073, P31949, P09525, P50995	82	91	18945	10.155454301795764	0.828914475195108	0.16075334623682583	0.15756379571625387
GOTERM_MF_DIRECT	GO:0003677~DNA binding	14	16.867469879518072	0.00701701114525827	Q96KK5, P0C0S8, P28482, P20671, O75531, P17096, P05067, Q99878, Q15397, P05455	82	1421	18945	2.2762225159197405	0.8304351838163546	0.16075334623682583	0.15756379571625387
GOTERM_MF_DIRECT	GO:0005544~calcium-dependent phospholipid binding	3	3.614457831325301	0.022380822452972956	P20073, P09525, P50995	82	54	18945	12.835365853658535	0.9966675202921987	0.4384672664008087	0.42976751905158633
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	5	6.024096385542169	0.022619343107978227	P62277, P83731, P62633, P05455, Q15397	82	251	18945	4.602322417646487	0.9968662639106805	0.4384672664008087	0.42976751905158633
GOTERM_MF_DIRECT	GO:0015288~porin activity	2	2.4096385542168677	0.02538387598342896	O96008, P21796	82	6	18945	77.01219512195122	0.9984651526148894	0.45690976770172126	0.4478440977076395
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	14	16.867469879518072	0.02820521722679381	Q13555, Q13740, Q8NF91, P28482, O75531, Q9H477, P11766, P29218, P05067, P67936, P09525, P07996, P21796, Q16881	82	1704	18945	1.8981879079354176	0.9992607524127093	0.473847649410136	0.464445910334538
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	8	9.63855421686747	0.041247941563696336	P35030, P11021, P20073, P31949, P67936, P09525, P07996, P50995	82	750	18945	2.4643902439024394	0.9999754534780126	0.6496550796282173	0.6367650978895621
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	5	6.024096385542169	0.04695775601920059	P11021, Q8N392, P07737, P83731, P28072	82	317	18945	3.6441101792721398	0.9999945516858844	0.6960796774610911	0.6822685727495615
GOTERM_MF_DIRECT	GO:0004812~aminoacyl-tRNA ligase activity	2	2.4096385542168677	0.054194936685567276	P54577, Q9Y285	82	13	18945	35.54409005628518	0.9999992019833852	0.7357587984069627	0.7211604095496817
GOTERM_MF_DIRECT	GO:0044548~S100 protein binding	2	2.4096385542168677	0.05824153557339005	P31949, P50995	82	14	18945	33.005226480836235	0.9999997291292338	0.7357587984069627	0.7211604095496817
GOTERM_MF_DIRECT	GO:0003779~actin binding	5	6.024096385542169	0.05839355542912403	P07737, Q8NF91, Q9Y4G6, Q9BZF9, P67936	82	341	18945	3.387633216508118	0.9999997399275142	0.7357587984069627	0.7211604095496817
GOTERM_MF_DIRECT	GO:0051087~chaperone binding	3	3.614457831325301	0.07929271784947958	P11021, Q15185, P05067	82	109	18945	6.358805101812486	0.9999999990908455	0.951512614193755	0.9326333956581647
