Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0031507~heterochromatin assembly	9	10.843373493975903	5.454290914015179E-10	Q96KK5, P0C0S8, P20671, Q9UBU8, Q99878	83	70	19414	30.073321858864027	3.7143717979137847E-7	3.714372112444337E-7	3.714372112444337E-7
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	8	9.63855421686747	1.0409458079029745E-7	P61927, P62277, P49591, P26373, P83881, P36578, P83731, P05387	83	90	19414	20.791432396251675	7.08859007200191E-5	3.544420475909628E-5	3.544420475909628E-5
GOTERM_BP_DIRECT	GO:0006412~translation	9	10.843373493975903	4.295408511211534E-6	P61927, P62277, P49591, P26373, P83881, P36578, Q9Y285, P83731, P05387	83	221	19414	9.52548656163114	0.002920905309655719	9.750577320450182E-4	9.750577320450182E-4
GOTERM_BP_DIRECT	GO:0030855~epithelial cell differentiation	5	6.024096385542169	8.843715409622431E-4	P31942, P20073, P00558, P09525, P21796	83	101	19414	11.579386854348087	0.45257153644109727	0.15056425484882188	0.15056425484882188
GOTERM_BP_DIRECT	GO:0018149~peptide cross-linking	3	3.614457831325301	0.00710009536358256	P22528, P35321, P07996	83	30	19414	23.39036144578313	0.9921904793456325	0.9670329885199446	0.9670329885199446
GOTERM_BP_DIRECT	GO:0042327~positive regulation of phosphorylation	3	3.614457831325301	0.011227029694384683	Q15185, P05067, P07996	83	38	19414	18.46607482561826	0.9995420955015044	1.0	1.0
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	4	4.819277108433735	0.022296260901416082	Q9H936, Q00325, P36543, Q96A05	83	142	19414	6.588834210079756	0.9999997856344379	1.0	1.0
GOTERM_BP_DIRECT	GO:0071287~cellular response to manganese ion	2	2.4096385542168677	0.03738542364353559	P11021, P05067	83	9	19414	51.97858099062918	0.999999999994616	1.0	1.0
GOTERM_BP_DIRECT	GO:0006098~pentose-phosphate shunt	2	2.4096385542168677	0.04550391305257006	P37837, Q9H477	83	11	19414	42.52792990142388	0.9999999999999831	1.0	1.0
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	3	3.614457831325301	0.049168031403197	O75955, Q9H8Y8, P07996	83	84	19414	8.35370051635112	0.9999999999999988	1.0	1.0
GOTERM_BP_DIRECT	GO:0051895~negative regulation of focal adhesion assembly	2	2.4096385542168677	0.06945575385325149	P50281, P07996	83	17	19414	27.518072289156628	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010288~response to lead ion	2	2.4096385542168677	0.06945575385325149	P36551, P05067	83	17	19414	27.518072289156628	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	4	4.819277108433735	0.07140575386687072	O75955, P07737, Q2M2I8, Q15185	83	227	19414	4.121649593970597	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010759~positive regulation of macrophage chemotaxis	2	2.4096385542168677	0.07730699884998571	P28482, P07996	83	19	19414	24.62143310082435	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006820~anion transport	2	2.4096385542168677	0.08120804685340798	P04920, P21796	83	20	19414	23.39036144578313	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031290~retinal ganglion cell axon guidance	2	2.4096385542168677	0.08120804685340798	Q13740, P83731	83	20	19414	23.39036144578313	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	3	3.614457831325301	0.09408493893607581	P50281, O75531, P05067	83	122	19414	5.7517282243729015	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	4	4.819277108433735	0.09929665426648432	P11021, P50281, P62070, P07996	83	262	19414	3.571047548974524	1.0	1.0	1.0
