Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0004146~dihydrofolate reductase activity	3	3.75	4.7522284009432295E-5	Q86XF0, P00374	77	3	18945	246.03896103896102	0.009694997246316395	0.0066580412114296645	0.006625562961617812
GOTERM_MF_DIRECT	GO:0015485~cholesterol binding	5	6.25	6.495649962370404E-5	P45880, Q14849, O95772, P21796, O15118	77	54	18945	22.781385281385276	0.013228242401651102	0.0066580412114296645	0.006625562961617812
GOTERM_MF_DIRECT	GO:0015288~porin activity	3	3.75	2.357608734047933E-4	Q9Y277, P45880, P21796	77	6	18945	123.01948051948051	0.04718705734318396	0.012082744761995657	0.012023804543644458
GOTERM_MF_DIRECT	GO:0008308~voltage-gated anion channel activity	3	3.75	2.357608734047933E-4	Q9Y277, P45880, P21796	77	6	18945	123.01948051948051	0.04718705734318396	0.012082744761995657	0.012023804543644458
GOTERM_MF_DIRECT	GO:0050661~NADP binding	4	5.0	6.36427817946384E-4	Q86XF0, P45880, P00374	77	42	18945	23.432282003710576	0.12235161387416715	0.02609354053580174	0.025966254972212464
GOTERM_MF_DIRECT	GO:0070402~NADPH binding	3	3.75	0.0018376565969179808	Q14739, P00374	77	16	18945	46.13230519480519	0.3141293100525061	0.06278660039469768	0.062480324295211345
GOTERM_MF_DIRECT	GO:0004336~galactosylceramidase activity	2	2.5	0.01989986081431256	P04062, P54803	77	5	18945	98.41558441558442	0.9837653687593488	0.5827816381334392	0.5799388008742518
GOTERM_MF_DIRECT	GO:0097001~ceramide binding	2	2.5	0.03553793821102498	P45880, P21796	77	9	18945	54.67532467532468	0.9993995794969336	0.9106596666575151	0.906217424381137
GOTERM_MF_DIRECT	GO:0005515~protein binding	59	73.75	0.04662495541061189	Q3SXM5, Q6NUK4, Q96KC8, Q14849, P16615, P11166, O95197, O60725, Q8WXW3, P17152, Q02818, P98160, P45973, O15118, Q9H6H4, Q13126, Q96BY9, Q07065, Q9UJG1, O43169, Q9Y277, Q14739, P15586, P43307, P63173, Q86XL3, P07686, O94919, Q15035, Q9Y320, O75844, Q15836, P45880, O43772, Q9NRY6, Q9P0T7, O95772, Q9NS69, Q86UE4, P08183, P04062, Q8NHP8, Q9ULQ1, Q9UM22, P24390, Q13505, P11279, P49590, P17302, Q99733, O60830, Q9NXV6, Q8NBS9, O60831, Q96K37, Q9UBV7, Q96JB2, Q8TAC9, P21796	77	12648	18945	1.1477149510830726	0.9999438855332404	0.9351356656014141	0.9305740282082365
GOTERM_MF_DIRECT	GO:0005542~folic acid binding	2	2.5	0.05092973215317763	P00374	77	13	18945	37.85214785214786	0.999977809582327	0.9351356656014141	0.9305740282082365
GOTERM_MF_DIRECT	GO:0015562~efflux transmembrane transporter activity	2	2.5	0.05473964871813156	P17302, P08183	77	14	18945	35.14842300556587	0.9999902715065887	0.9351356656014141	0.9305740282082365
GOTERM_MF_DIRECT	GO:1990825~sequence-specific mRNA binding	2	2.5	0.05473964871813156	P00374	77	14	18945	35.14842300556587	0.9999902715065887	0.9351356656014141	0.9305740282082365
GOTERM_MF_DIRECT	GO:0000900~translation repressor activity, nucleic acid binding	2	2.5	0.06607907043653341	P00374	77	17	18945	28.945760122230713	0.9999991804561642	1.0	1.0
GOTERM_MF_DIRECT	GO:0042910~xenobiotic transporter activity	2	2.5	0.0883567025713992	P08183, P11166	77	23	18945	21.394692264257486	0.9999999941908395	1.0	1.0
