Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006545~glycine biosynthetic process	3	3.75	8.791369478095142E-5	Q86XF0, P00374	76	4	19414	191.58552631578948	0.045779077283704006	0.023428999659123553	0.02307734487999975
GOTERM_BP_DIRECT	GO:0046452~dihydrofolate metabolic process	3	3.75	8.791369478095142E-5	Q86XF0, P00374	76	4	19414	191.58552631578948	0.045779077283704006	0.023428999659123553	0.02307734487999975
GOTERM_BP_DIRECT	GO:0046654~tetrahydrofolate biosynthetic process	3	3.75	2.186843602617349E-4	Q86XF0, P00374	76	6	19414	127.72368421052632	0.11003354739376603	0.0388529213398349	0.03826976304580361
GOTERM_BP_DIRECT	GO:0046653~tetrahydrofolate metabolic process	3	3.75	5.209103695008249E-4	Q86XF0, P00374	76	9	19414	85.14912280701753	0.24248926206356614	0.05769802187609534	0.056832010290713046
GOTERM_BP_DIRECT	GO:0007084~mitotic nuclear envelope reassembly	3	3.75	6.495086890367205E-4	Q6NUK4, Q86XL3, Q9H6H4	76	10	19414	76.63421052631578	0.2927001634717822	0.05769802187609534	0.056832010290713046
GOTERM_BP_DIRECT	GO:0030203~glycosaminoglycan metabolic process	3	3.75	6.495086890367205E-4	P15586, Q9UBV7, P07686	76	10	19414	76.63421052631578	0.2927001634717822	0.05769802187609534	0.056832010290713046
GOTERM_BP_DIRECT	GO:0071786~endoplasmic reticulum tubular network organization	3	3.75	9.478534471263775E-4	Q6NUK4, O95197, Q9H6H4	76	12	19414	63.86184210526316	0.39676320790352526	0.07217226961690845	0.07108900853447832
GOTERM_BP_DIRECT	GO:0046655~folic acid metabolic process	3	3.75	0.0014966699520316332	Q86XF0, P00374	76	15	19414	51.089473684210525	0.5499167198427828	0.09971563555410756	0.09821896560207592
GOTERM_BP_DIRECT	GO:0006820~anion transport	3	3.75	0.002674620812871587	P45880, Q9NRA2, P21796	76	20	19414	38.31710526315789	0.7600879144325773	0.15677831966790717	0.1544251741569442
GOTERM_BP_DIRECT	GO:0006998~nuclear envelope organization	3	3.75	0.003235575077574069	Q6NUK4, O75844, Q9H6H4	76	22	19414	34.83373205741627	0.8222465005897535	0.15677831966790717	0.1544251741569442
GOTERM_BP_DIRECT	GO:0030301~cholesterol transport	3	3.75	0.003235575077574069	Q14849, O95772, O15118	76	22	19414	34.83373205741627	0.8222465005897535	0.15677831966790717	0.1544251741569442
GOTERM_BP_DIRECT	GO:0030500~regulation of bone mineralization	3	3.75	0.0035348901471359377	P17302, Q9NSY1, O75844	76	23	19414	33.31922196796339	0.8485400967102584	0.15700803736862123	0.15465144393719726
GOTERM_BP_DIRECT	GO:0015031~protein transport	7	8.75	0.006483943985010749	O60831, P24390, Q13505, O95249, Q9P0T7, Q8TAC9, Q75T13	76	432	19414	4.139193469785575	0.9687955597761968	0.2658417033854407	0.2618515840100495
GOTERM_BP_DIRECT	GO:0099044~vesicle tethering to endoplasmic reticulum	2	2.5	0.007711657005190763	Q14849, O95772	76	2	19414	255.44736842105263	0.9838565970738572	0.286696897477718	0.2823937545512232
GOTERM_BP_DIRECT	GO:0098656~anion transmembrane transport	3	3.75	0.008068392987177805	Q9Y277, P45880, P21796	76	35	19414	21.895488721804508	0.9866721070182066	0.286696897477718	0.2823937545512232
GOTERM_BP_DIRECT	GO:0006730~one-carbon metabolic process	3	3.75	0.008986371938996793	Q86XF0, P00374	76	37	19414	20.71194879089616	0.9918634353886019	0.2993585152178307	0.2948653292483323
GOTERM_BP_DIRECT	GO:0031427~response to methotrexate	2	2.5	0.011545451859575838	P00374	76	3	19414	170.2982456140351	0.9979492002273532	0.3619838730090542	0.35655071919278325
GOTERM_BP_DIRECT	GO:1990036~calcium ion import into sarcoplasmic reticulum	2	2.5	0.01536463124880502	O75844, P16615	76	4	19414	127.72368421052632	0.9997395015270236	0.43284711863783126	0.42635035137872684
GOTERM_BP_DIRECT	GO:0006888~ER to Golgi vesicle-mediated transport	4	5.0	0.01542982224037297	P24390, O95249, Q96JB2, Q75T13	76	135	19414	7.568810916179337	0.9997485342417868	0.43284711863783126	0.42635035137872684
GOTERM_BP_DIRECT	GO:2000121~regulation of removal of superoxide radicals	2	2.5	0.02673502527714966	P00374	76	7	19414	72.98496240601503	0.9999994664521394	0.7124884236360384	0.7017944135251786
GOTERM_BP_DIRECT	GO:0006729~tetrahydrobiopterin biosynthetic process	2	2.5	0.03049629044435368	P00374	76	8	19414	63.86184210526316	0.9999999322560921	0.7740248955638339	0.762407261108842
GOTERM_BP_DIRECT	GO:0061337~cardiac conduction	2	2.5	0.03424321295258703	P17302, O75844	76	9	19414	56.76608187134502	0.9999999913995568	0.8296196592604039	0.8171675818230996
GOTERM_BP_DIRECT	GO:0036211~protein modification process	3	3.75	0.04098626960069207	Q9UBV7, O00462, O60725	76	83	19414	9.23303741280913	0.9999999997945852	0.9102367373820364	0.896574647515139
GOTERM_BP_DIRECT	GO:0008203~cholesterol metabolic process	3	3.75	0.04098626960069207	P04062, Q14849, O15118	76	83	19414	9.23303741280913	0.9999999997945852	0.9102367373820364	0.896574647515139
GOTERM_BP_DIRECT	GO:0009313~oligosaccharide catabolic process	2	2.5	0.045398463092313206	O00462, P07686	76	12	19414	42.574561403508774	0.9999999999824128	0.9678952331281175	0.9533677249385774
GOTERM_BP_DIRECT	GO:0045040~protein import into mitochondrial outer membrane	2	2.5	0.05276456709483423	Q9NS69, Q13505	76	14	19414	36.492481203007515	0.9999999999997168	1.0	0.9868421052631579
